timestamp,cpu,memory,packet_size,protocol,predicted_label
2025-06-02 19:31:27,87.38938053097345,93.03960176991151,724.79203539823,TCP,ddos
2025-06-02 19:31:32,90.92731829573935,93.46190476190478,494.8621553884712,UDP,ddos
2025-06-02 19:31:37,86.20016863406407,94.23170320404722,608.318718381113,TCP,ddos
2025-06-02 19:31:42,55.28420310296192,94.57616361071932,668.7150916784203,TCP,ddos
2025-06-02 19:31:48,48.672871287128714,94.94415841584158,510.6752475247525,UDP,ddos
2025-06-02 19:31:53,39.184615384615384,94.66964656964657,416.3284823284823,TCP,ddos
2025-06-02 19:31:58,34.14878048780488,94.32926829268293,218.54573170731706,TCP,ddos
2025-06-02 19:32:03,37.90304878048781,94.75365853658536,353.9756097560976,TCP,ddos
2025-06-02 19:32:08,34.30564516129032,94.53467741935484,298.9193548387097,UDP,ddos
2025-06-02 19:32:13,23.684,92.056,292.576,UDP,ddos
